osm_id,surface,tracktype,highway,name
1319664366,,grade2,track,
1319664367,,grade2,track,
1319664369,,grade3,track,
1319664371,,grade3,track,
1319664372,,grade3,track,
1319664373,,grade3,track,
1319664374,,grade3,track,
1319664375,,grade3,track,
1319664376,,grade2,track,
1319664382,,grade3,track,
1319664383,,grade3,track,
1319664384,,grade3,track,
1319664385,,grade3,track,
1319664386,,grade4,track,
1319664387,,grade3,track,
1319664388,,grade4,track,
1319664389,,grade3,track,
1319664391,,grade4,track,
1319664393,,grade3,track,
1319664394,,grade3,track,
1319664395,,grade3,track,
1319664396,,grade3,track,
1319664397,,grade3,track,
1319664398,,grade3,track,
1319664399,,grade3,track,
1319664400,,grade3,track,
1319664403,,grade4,track,
1319664404,,grade4,track,
1319664405,,grade3,track,
1319664406,,grade3,track,
1319664407,,grade2,track,
1319664408,,grade3,track,
1319664412,,grade3,track,
1319664416,,grade3,track,
1319664417,,grade2,track,
1319664418,,grade3,track,
1319664420,,grade3,track,
1319664421,,grade3,track,
1319664422,,grade4,track,
1319664423,,grade3,track,
1319664424,,grade3,track,
1319664425,,grade3,track,
1319664426,,grade2,track,
1319746996,dirt,,path,
1319841615,unpaved,,service,
1319841616,unpaved,,path,
1319846389,concrete,grade2,track,
1319846396,,grade4,track,
1319846410,,grade4,track,
1319849511,dirt,,footway,
1319857870,unpaved,,service,
1319857872,unpaved,,service,
1319861660,unpaved,,residential,
1319877920,unpaved,,service,
1319877936,dirt,,service,
1319877940,unpaved,,service,
1319891975,,grade2,track,
1319903612,compacted,,service,
1320000017,unpaved,,service,
1320011037,dirt,,service,
1320021842,gravel,,path,
1320148467,,grade3,track,
1320148469,,grade3,track,
1320148470,,grade4,track,
1320148480,,grade2,track,
1320148481,,grade3,track,
1320148482,,grade3,track,
1320148483,,grade3,track,
1320148486,,grade2,track,
1320148488,,grade3,track,
1320148491,,grade3,track,
1320148492,,grade3,track,
1320148493,,grade3,track,
1320148494,,grade4,track,
1320148495,,grade2,track,
1320148496,,grade3,track,
1320148498,,grade2,track,
1320148499,,grade2,track,
1320148500,,grade3,track,
1320148501,,grade2,track,
1320148503,,grade3,track,
1320148505,,grade3,track,
1320148506,,grade2,track,
1320148507,,grade2,track,
1320148508,,grade2,track,
1320148509,,grade2,track,
1320148510,,grade3,track,
1320148511,,grade3,track,
1320148512,,grade3,track,
1320148513,,grade2,track,
1320148514,,grade2,track,
1320148516,,grade2,track,
1320148519,,grade3,track,
1320148520,,grade2,track,
1320148521,,grade2,track,
1320148522,,grade3,track,
1320148523,,grade3,track,
1320148531,,grade5,track,
1320148532,,grade3,track,
1320148533,,grade3,track,
1320148534,,grade2,track,
1320148535,,grade3,track,
1320148537,,grade3,track,
1320148538,,grade3,track,
1320148539,,grade3,track,
1320148540,,grade3,track,
1320148541,,grade3,track,
1320148543,,grade3,track,
1320148544,,grade3,track,
1320148545,,grade3,track,
1320148546,,grade3,track,
1320148548,,grade3,track,
1320148549,,grade3,track,
1320148551,,grade3,track,
1320148552,,grade4,track,
1320148553,,grade3,track,
1320148556,,grade3,track,
1320148557,,grade2,track,
1320148559,,grade2,track,
1320148560,,grade2,track,
1320148562,,grade2,track,
1320148563,,grade3,track,
1320148565,,grade4,track,
1320148566,,grade3,track,
1320148567,,grade3,track,
1320148570,,grade3,track,
1320148572,,grade3,track,
1320148573,,grade3,track,
1320148574,,grade3,track,
1320148577,,grade3,track,
1320148578,,grade3,track,
1320148579,,grade3,track,
1320148580,,grade3,track,
1320148581,,grade3,track,
1320148582,,grade3,track,
1320148583,,grade3,track,
1320148586,,grade2,track,
1320148588,,grade3,track,
1320148590,,grade3,track,
1320148591,,grade2,track,
1320148592,,grade3,track,
1320148593,,grade3,track,
1320148594,,grade3,track,
1320148595,,grade2,track,
1320148600,,grade3,track,
1320148601,,grade3,track,
1320148602,,grade3,track,
1320148603,,grade4,track,
1320148605,,grade4,track,
1320148606,,grade3,track,
1320148607,,grade3,track,
1320148608,,grade2,track,
1320148609,,grade2,track,
1320148610,,grade3,track,
1320148612,,grade4,track,
1320148613,,grade2,track,
1320148614,,grade2,track,
1320148616,,grade3,track,
1320148617,,grade3,track,
1320148618,,grade4,track,
1320148619,,grade3,track,
1320148621,,grade4,track,
1320148626,,grade4,track,
1320148627,,grade4,track,
1320148628,,grade4,track,
1320148629,,grade2,track,
1320148630,,grade3,track,
1320148631,,grade2,track,
1320148632,,grade3,track,
1320148633,,grade3,track,
1320148634,,grade2,track,
1320148635,,grade2,track,
1320148636,,grade3,track,
1320148638,,grade3,track,
1320148639,,grade3,track,
1320148640,,grade2,track,
1320148641,,grade3,track,
1320148642,,grade3,track,
1320148643,,grade3,track,
1320148645,,grade3,track,
1320148646,,grade3,track,
1320148647,,grade2,track,
1320148648,,grade3,track,
1320148649,,grade3,track,
1320148650,,grade3,track,
1320148651,,grade3,track,
1320148652,,grade3,track,
1320148655,,grade3,track,
1320148657,,grade3,track,
1320148658,,grade3,track,
1320148659,,grade3,track,
1320148660,,grade2,track,
1320148661,,grade2,track,
1320148662,,grade2,track,
1320148663,,grade3,track,
1320148668,,grade3,footway,
1320148669,,grade3,track,
1320148670,,grade2,track,
1320148672,,grade3,track,
1320148675,,grade3,track,
1320148676,,grade2,track,
1320148679,,grade3,track,
1320148680,,grade3,track,
1320148684,,grade3,track,
1320148685,,grade2,track,
1320148686,,grade3,track,
1320148687,,grade2,track,
1320148688,,grade2,track,
1320148689,,grade2,track,
1320148692,,grade2,track,
1320148696,,grade2,track,
1320148697,,grade2,track,
1320148698,,grade3,track,
1320148699,,grade3,track,
1320148701,,grade3,track,
1320148702,,grade3,track,
1320148703,,grade2,track,
1320148705,,grade3,track,
1320148706,,grade3,track,
1320148707,,grade3,track,
1320148708,,grade4,track,
1320148709,,grade3,track,
1320148711,,grade3,track,
1320148712,,grade3,track,
1320148713,,grade3,track,
1320148714,,grade2,track,
1320148715,,grade2,track,
1320148716,,grade2,track,
1320148717,,grade2,track,
1320148718,,grade2,track,
1320148719,,grade2,track,
1320148720,,grade2,track,
1320148729,,grade3,track,
1320148731,,grade3,track,
1320148732,,grade2,track,
1320148734,,grade3,track,
1320148735,,grade3,track,
1320148736,,grade4,track,
1320148737,,grade3,track,
1320148738,,grade3,track,
1320148739,,grade3,track,
1320148740,,grade3,track,
1320148741,,grade3,track,
1320148742,,grade3,track,
1320148743,,grade3,track,
1320148744,,grade3,track,
1320148752,,grade3,track,
1320148756,,grade3,track,
1320148757,,grade3,track,
1320148758,,grade3,track,
1320148759,,grade3,track,
1320148760,,grade3,track,
1320148761,,grade3,track,
1320148762,,grade3,track,
1320148763,,grade3,track,
1320148764,,grade4,track,
1320148765,,grade3,track,
1320148766,,grade3,track,
1320148768,,grade3,track,
1320148769,,grade3,track,
1320148770,,grade3,track,
1320148771,,grade4,track,
1320148776,,grade3,track,
1320148778,,grade3,track,
1320148779,,grade3,track,
1320148780,,grade3,track,
1320148781,,grade2,track,
1320148783,,grade3,track,
1320148784,,grade2,track,
1320148785,,grade3,track,
1320148786,,grade3,track,
1320148788,,grade3,track,
1320148792,,grade2,track,
1320148793,,grade2,track,
1320148794,,grade3,track,
1320148795,,grade3,track,
1320148796,,grade3,track,
1320148797,,grade2,track,
1320148798,,grade3,track,
1320148799,,grade3,track,
1320148800,,grade2,track,
1320148801,,grade3,track,
1320148802,,grade3,track,
1320148803,,grade3,track,
1320148805,,grade3,track,
1320148806,,grade3,track,
1320148809,,grade4,track,
1320148811,,grade3,track,
1320148812,,grade3,track,
1320148813,,grade2,track,
1320148815,,grade3,track,
1320148816,,grade3,track,
1320148817,,grade3,track,
1320148818,,grade2,track,
1320148819,,grade2,track,
1320148820,,grade3,track,
1320148821,,grade3,track,
1320148822,,grade3,track,
1320148825,,grade2,track,
1320148826,,grade2,track,
1320148827,,grade3,track,
1320148828,,grade3,track,
1320148829,,grade3,track,
1320148830,,grade2,track,
1320148831,,grade3,track,
1320148834,,grade5,track,
1320148835,,grade5,track,
1320148837,,grade2,track,
1320148838,,grade3,track,
1320148841,,grade3,track,
1320148843,,grade3,track,
1320148847,,grade3,track,
1320148848,,grade3,track,
1320148849,,grade3,track,
1320148850,,grade3,track,
1320148852,,grade2,track,
1320148854,,grade3,track,
1320148855,,grade3,track,
1320148856,,grade3,track,
1320148857,,grade2,track,
1320148858,,grade3,track,
1320148859,,grade2,track,
1320148860,,grade2,track,
1320148863,,grade3,track,
1320148865,,grade3,track,
1320148866,,grade3,track,
1320148868,,grade2,track,
1320148872,,grade2,track,
1320148873,,grade3,track,
1320148874,,grade3,track,
1320148878,,grade3,track,
1320148879,,grade3,track,
1320148880,,grade2,track,
1320148881,,grade3,track,
1320148882,,grade2,track,
1320148883,,grade2,track,
1320148884,,grade2,track,
1320148885,,grade3,track,
1320148886,,grade2,track,
1320148887,,grade2,track,
1320148888,,grade3,track,
1320148889,,grade3,track,
1320148890,,grade3,track,
1320148891,,grade2,track,
1320148893,,grade3,track,
1320148894,,grade3,track,
1320148895,,grade3,track,
1320148896,,grade3,track,
1320148899,,grade3,track,
1320148900,,grade3,track,
1320148901,,grade3,track,
1320148902,,grade4,track,
1320148903,,grade2,track,
1320148908,,grade3,track,
1320148909,,grade3,track,
1320148910,,grade2,track,
1320148911,,grade2,track,
1320148919,,grade3,track,
1320148927,,grade2,track,
1320148928,,grade2,track,
1320148931,,grade2,track,
1320148933,,grade3,track,
1320148934,,grade2,track,
1320148937,,grade3,track,
1320148938,,grade2,track,
1320148939,,grade2,track,
1320148940,,grade3,track,
1320148941,,grade4,track,
1320148942,,grade4,track,
1320148943,,grade4,track,
1320148944,,grade4,track,
1320148945,,grade3,track,
1320148947,,grade2,track,
1320148948,,grade3,track,
1320148949,,grade4,track,
1320148950,,grade3,track,
1320148951,,grade4,track,
1320148952,,grade3,track,
1320148953,,grade3,track,
1320148954,,grade3,track,
1320148955,,grade3,track,
1320148956,,grade3,track,
1320148957,,grade3,track,
1320148958,,grade3,track,
1320148960,,grade3,track,
1320148961,,grade3,track,
1320148962,,grade3,track,
1320148963,,grade3,track,
1320148964,,grade3,track,
1320148965,,grade3,track,
1320148966,,grade3,track,
1320148967,,grade2,track,
1320148968,,grade3,track,
1320148969,,grade2,track,
1320148970,,grade2,track,
1320329839,pebblestone,grade5,track,
1320329840,pebblestone,grade5,track,
1320379753,gravel,,service,
1320392973,gravel,,service,
1320393049,ground,,path,
1320403262,wood,,footway,
1320581046,,grade4,track,
1320581049,,grade5,track,
1320718335,unpaved,,residential,
1320718338,unpaved,,service,
1320755484,gravel,,service,
1320760579,,grade4,track,
1320760580,,grade4,track,
1320760581,,grade4,track,
1320760582,,grade4,track,
1320760583,,grade4,track,
1320760584,,grade4,track,
1320760585,,grade2,track,
1320760587,,grade2,track,
1320760590,,grade2,track,
1320760592,,grade3,track,
1320760595,,grade3,track,
1320760596,,grade2,track,
1320760597,,grade2,track,
1320760598,,grade3,track,
1320760599,,grade3,track,
1320760600,,grade3,track,
1320760601,,grade2,track,
1320760602,,grade3,track,
1320760604,,grade3,track,
1320760607,,grade3,track,
1320760608,,grade2,track,
1320760610,,grade3,track,
1320760644,,grade2,track,
1320760645,,grade2,track,
1320760646,,grade3,track,
1320760649,,grade3,track,
1320760650,,grade3,track,
1320760669,,grade3,track,
1320760670,,grade3,track,
1320760671,,grade3,track,
1320760673,,grade3,track,
1320760675,,grade2,track,
1320760679,,grade3,track,
1320760680,,grade4,track,
1320760681,,grade3,track,
1320760682,,grade4,track,
1320760683,,grade3,track,
1320760684,,grade4,track,
1320760685,,grade4,track,
1320760686,,grade4,track,
1320760687,,grade4,track,
1320760689,,grade3,track,
1320760690,,grade2,track,
1320760691,,grade3,track,
1320760692,,grade3,track,
1320760693,,grade3,track,
1320760694,,grade2,track,
1320760695,,grade3,track,
1320760697,,grade3,track,
1320760700,,grade3,track,
1320760703,,grade2,track,
1320760704,,grade3,track,
1320760705,,grade2,track,
1320760709,,grade3,track,
1320760710,,grade3,track,
1320760711,,grade3,track,
1320760712,,grade3,track,
1320760713,,grade3,track,
1320760714,,grade3,track,
1320760715,,grade3,track,
1320760716,,grade3,track,
1320760717,,grade3,track,
1320760718,,grade3,track,
1320760719,,grade3,track,
1320760720,,grade3,track,
1320760721,,grade3,track,
1320760722,,grade3,track,
1320760723,,grade3,track,
1320760726,,grade3,track,
1320760727,,grade2,track,
1320760728,,grade3,track,
1320760730,,grade3,track,
1320760731,,grade3,track,
1320760732,,grade2,track,
1320760733,,grade2,track,
1320760734,,grade3,track,
1320760735,,grade3,track,
1320760736,,grade2,track,
1320760738,,grade2,track,
1320760739,,grade2,track,
1320760740,,grade2,track,
1320760741,,grade2,track,
1320760745,,grade3,track,
1320760746,,grade3,track,
1320760747,,grade2,track,
1320760748,,grade2,track,
1320760749,,grade3,track,
1320760750,,grade2,track,
1320760751,,grade2,track,
1320760753,,grade3,track,
1320760754,,grade3,track,
1320760755,,grade3,track,
1320760756,,grade2,track,
1320760757,,grade3,track,
1320760758,,grade3,track,
1320760759,,grade3,track,
1320760760,,grade3,track,
1320760764,,grade4,track,
1320760765,,grade2,track,
1320760766,,grade2,track,
1320760767,,grade3,track,
1320760768,,grade3,track,
1320760770,,grade3,track,
1320760771,,grade3,track,
1320760775,,grade5,track,
1320760776,,grade5,track,
1320760777,,grade3,track,
1320760780,,grade4,track,
1320760781,,grade3,track,
1320760782,,grade3,track,
1320760783,,grade2,track,
1320760784,,grade3,track,
1320760785,,grade3,track,
1320760786,,grade3,track,
1320760793,,grade3,track,
1320760794,,grade2,track,
1320760795,,grade4,track,
1320760797,,grade3,track,
1320760798,,grade3,track,
1320760799,,grade3,track,
1320760800,,grade3,track,
1320760801,,grade3,track,
1320760802,,grade3,track,
1320760803,,grade3,track,
1320760804,,grade4,track,
1320760805,,grade4,track,
1320760806,,grade3,track,
1320760807,,grade3,track,
1320760808,,grade3,track,
1320760809,,grade3,track,
1320760810,,grade3,track,
1320760811,,grade3,track,
1320760812,,grade2,track,
1320760813,,grade4,track,
1320760814,,grade3,track,
1320760815,,grade4,track,
1320760816,,grade3,track,
1320760817,,grade3,track,
1320760818,,grade2,track,
1320760821,,grade3,track,
1320760822,,grade3,track,
1320760835,,grade2,track,
1320760836,,grade2,track,
1320760837,,grade3,track,
1320760838,,grade3,track,
1320760839,,grade3,track,
1320760840,,grade3,track,
1320760841,,grade3,track,
1320760842,,grade3,track,
1320760843,,grade2,track,
1320760848,,grade3,track,
1320760849,,grade3,track,
1320760850,,grade3,track,
1320760851,,grade3,track,
1320760852,,grade3,track,
1320760853,,grade3,track,
1320760854,,grade3,track,
1320760855,,grade3,track,
1320760856,,grade3,track,
1320760858,,grade3,track,
1320760860,,grade3,track,
1320760861,,grade3,track,
1320760863,,grade4,track,
1320760864,,grade3,track,
1320760869,,grade3,track,
1320760871,,grade3,track,
1320760872,,grade2,track,
1320760874,,grade4,track,
1320760875,,grade3,track,
1320760876,,grade3,track,
1320760877,,grade3,track,
1320760878,,grade4,track,
1320760879,,grade3,track,
1320760880,,grade3,track,
1320760881,,grade3,track,
1320760882,,grade4,track,
1320760883,,grade4,track,
1320760884,,grade3,track,
1320760885,,grade3,track,
1320760887,,grade3,track,
1320760888,,grade3,track,
1320760889,,grade3,track,
1320760893,,grade2,track,
1320760894,,grade3,track,
1320760895,,grade3,track,
1320760896,,grade3,track,
1320760898,,grade3,track,
1320760899,,grade3,track,
1320760900,,grade3,track,
1320760901,,grade3,track,
1320760902,,grade3,track,
1320760903,,grade3,track,
1320760904,,grade3,track,
1320760905,,grade2,track,
1320760906,,grade3,track,
1320760907,,grade3,track,
1320760908,,grade3,track,
1320760910,,grade3,track,
1320760911,,grade3,track,
1320760912,,grade3,track,
1320760913,,grade2,track,
1320760914,,grade2,track,
1320760917,,grade3,track,
1320760919,,grade3,track,
1320760924,,grade3,track,
1320760925,,grade3,track,
1320760926,,grade3,track,
1320760927,,grade3,track,
1320760930,,grade3,track,
1320760931,,grade3,track,
1320760934,,grade3,track,
1320760935,,grade3,track,
1320760936,,grade3,track,
1320760937,,grade3,track,
1320760938,,grade3,track,
1320760939,,grade3,track,
1320760943,,grade3,track,
1320760950,,grade3,track,
1320760953,,grade2,track,
1320760956,,grade2,track,
1320760957,,grade3,track,
1320760959,,grade3,track,
1320760962,,grade2,track,
1320760965,,grade3,track,
1320760966,,grade2,track,
1320760968,,grade3,track,
1320760972,,grade2,track,
1320760973,,grade3,track,
1320760977,,grade4,track,
1320760982,,grade2,track,
1320760983,,grade2,track,
1320760986,,grade3,track,
1320760990,,grade3,track,
1320760991,,grade2,track,
1320760996,,grade2,track,
1320761000,,grade3,track,
1320761001,,grade2,track,
1320761002,,grade3,track,
1320761007,,grade3,track,
1320761008,,grade3,track,
1320761009,,grade3,track,
1320761010,,grade3,track,
1320761012,,grade3,track,
1320761013,,grade2,track,
1320761014,,grade2,track,
1320761015,,grade3,track,
1320761016,,grade3,track,
1320761017,,grade3,track,
1320761018,,grade3,track,
1320761019,,grade3,track,
1320761020,,grade3,track,
1320761021,,grade3,track,
1320761022,,grade3,track,
1320761024,,grade3,track,
1320761025,,grade3,track,
1320761026,,grade3,track,
1320761027,,grade3,track,
1320761028,,grade3,track,
1320761029,,grade3,track,
1320761030,,grade3,track,
1320761031,,grade3,track,
1320761032,,grade3,track,
1320761034,,grade3,track,
1320761035,,grade3,track,
1320761036,,grade3,track,
1320761037,,grade3,track,
1320761039,,grade3,track,
1320761041,,grade3,track,
1320761045,,grade3,track,
1320761046,,grade2,track,
1320761051,,grade2,track,
1320761052,,grade3,track,
1320761053,,grade3,track,
1320761057,,grade2,track,
1320761058,,grade3,track,
1320761059,,grade3,track,
1320761060,,grade3,track,
1320761061,,grade3,track,
1320761062,,grade2,track,
1320761064,,grade3,track,
1320761066,,grade3,track,
1320761067,,grade3,track,
1320761068,,grade3,track,
1320761069,,grade2,track,
1320761070,,grade2,track,
1320761071,,grade2,track,
1320761072,,grade2,track,
1320761073,,grade2,track,
1320761074,,grade2,track,
1320761075,,grade2,track,
1320761076,,grade2,track,
1320761077,,grade4,track,
1320761078,,grade4,track,
1320761080,,grade4,track,
1320761081,,grade2,track,
1320761082,,grade2,track,
1320761083,,grade2,track,
1320761086,,grade2,track,
1320761087,,grade2,track,
1320761088,,grade3,track,
1320761089,,grade3,track,
1320761090,,grade3,track,
1320761092,,grade3,track,
1320761093,,grade3,track,
1320761094,,grade2,track,
1320761095,,grade2,track,
1320761096,,grade3,track,
1320761097,,grade3,track,
1320761098,,grade3,track,
1320761099,,grade3,track,
1320761100,,grade3,track,
1320761112,,grade3,track,
1320761114,,grade3,track,
1320761115,,grade2,track,
1320761116,,grade3,track,
1320761117,,grade3,track,
1320761118,,grade2,track,
1320761119,,grade3,track,
1320761120,,grade2,track,
1320761121,,grade2,track,
1320761122,,grade3,track,
1320765034,compacted,,footway,
1320765038,compacted,,footway,
1320780518,,grade3,track,
1320780552,,grade2,track,
1320780563,,grade2,track,
1320780564,,grade2,track,
1320780567,,grade2,track,
1320780569,,grade2,track,
1320780570,,grade2,track,
1320826589,gravel,,residential,
1320907905,dirt,,footway,
1320910358,unpaved,,track,
1320910374,unpaved,,track,
1320912867,ground,,footway,
1320914801,unpaved,,track,
1320939859,fine_gravel,,path,
1321115958,dirt,,footway,
1321115959,dirt,,footway,
1321181541,fine_gravel,,residential,
1321181542,ground,,steps,
1321509809,ground,grade4,track,上瀬戸林道
1321509810,ground,grade4,track,上瀬戸林道
1321509811,ground,grade4,track,上瀬戸林道
1321509812,ground,grade4,track,上瀬戸林道
1321509813,ground,grade4,track,上瀬戸林道
1321509814,ground,grade4,track,上瀬戸林道
1321509815,ground,grade4,track,上瀬戸林道
1321509816,ground,grade4,track,上瀬戸林道
1321509817,ground,grade4,track,上瀬戸林道
1321509818,ground,grade4,track,上瀬戸林道
1321509819,ground,grade4,track,上瀬戸林道
1321509820,ground,grade4,track,上瀬戸林道
1321509821,ground,grade4,track,上瀬戸林道
1321509822,ground,grade4,track,上瀬戸林道
1321510818,ground,grade4,track,上瀬戸林道
1321510819,ground,grade4,track,上瀬戸林道
1321510820,ground,grade4,track,上瀬戸林道
1321510821,ground,grade4,track,上瀬戸林道
1321510822,ground,grade4,track,上瀬戸林道
1321510823,ground,grade4,track,上瀬戸林道
1321515329,gravel,grade2,track,
1321515331,gravel,grade2,track,
1321515336,gravel,grade2,track,
1321515337,gravel,grade2,track,
1321515338,gravel,grade2,track,
1321515339,gravel,grade2,track,
1321515340,gravel,grade2,track,
1321515341,gravel,grade2,track,
1321515346,gravel,grade2,track,
1321515352,gravel,grade2,track,
1321515353,gravel,grade2,track,
1321515356,gravel,grade2,track,
1321515357,gravel,grade2,track,
1321515358,gravel,grade2,track,
1321515359,gravel,grade2,track,
1321611686,ground,grade5,track,
1321632629,,grade3,track,
1321632655,,grade3,track,
1321632656,,grade3,track,
1321632660,,grade3,track,
1321632663,,grade3,track,
1321632664,,grade3,track,
1321632665,,grade3,track,
1321632666,,grade3,track,
1321632667,,grade3,track,
1321632668,,grade2,track,
1321632669,,grade2,track,
1321632670,,grade3,track,
1321632671,,grade3,track,
1321632672,,grade2,track,
1321632674,,grade3,track,
1321632675,,grade3,track,
1321632676,,grade3,track,
1321632677,,grade2,track,
1321632687,,grade4,track,
1321632691,,grade3,track,
1321632692,,grade3,track,
1321632693,,grade3,track,
1321632694,,grade2,track,
1321632695,,grade2,track,
1321632696,,grade3,track,
1321632697,,grade3,track,
1321632699,,grade3,track,
1321632700,,grade3,track,
1321632702,,grade2,track,
1321632704,,grade3,track,
1321632705,,grade2,track,
1321632706,,grade3,track,
1321632708,,grade2,track,
1321632709,,grade2,track,
1321632710,,grade3,track,
1321632711,,grade3,track,
1321632712,,grade2,track,
1321632713,,grade2,track,
1321632714,,grade2,track,
1321632715,,grade2,track,
1321632716,,grade3,track,
1321632719,,grade4,track,
1321632720,,grade3,track,
1321632721,,grade3,track,
1321632722,,grade2,track,
1321632724,,grade2,track,
1321632725,,grade2,track,
1321632726,,grade2,track,
1321632727,,grade3,track,
1321632728,,grade2,track,
1321632729,,grade3,track,
1321632731,,grade2,track,
1321632732,,grade2,track,
1321632734,,grade3,track,
1321632735,,grade2,track,
1321632736,,grade3,track,
1321632743,,grade3,track,
1321632744,,grade2,track,
1321632745,,grade3,track,
1321632746,,grade2,track,
1321632747,,grade3,track,
1321632749,,grade2,track,
1321632751,,grade3,track,
1321632754,,grade2,track,
1321632757,,grade3,track,
1321632758,,grade3,track,
1321632759,,grade3,track,
1321632760,,grade2,track,
1321632761,,grade2,track,
1321632762,,grade3,track,
1321632763,,grade3,track,
1321632764,,grade3,track,
1321632765,,grade2,track,
1321632766,,grade3,track,
1321632767,,grade3,track,
1321632768,,grade3,track,
1321632769,,grade2,track,
1321632770,,grade3,track,
1321632771,,grade3,track,
1321632772,,grade3,track,
1321632773,,grade3,track,
1321632776,,grade3,track,
1321632777,,grade3,track,
1321632778,,grade3,track,
1321632779,,grade3,track,
1321632780,,grade2,track,
1321632781,,grade3,track,
1321632783,,grade2,track,
1321632784,,grade3,track,
1321632785,,grade3,track,
1321632786,,grade3,track,
1321632787,,grade3,track,
1321632789,,grade3,track,
1321632794,,grade3,track,
1321632800,,grade3,track,
1321632802,,grade2,track,
1321632803,,grade3,track,
1321632804,,grade2,track,
1321632805,,grade3,track,
1321632806,,grade3,track,
1321632807,,grade3,track,
1321632813,,grade3,track,
1321632814,,grade2,track,
1321632816,,grade2,track,
1321632817,,grade2,track,
1321632818,,grade3,track,
1321632819,,grade3,track,
1321632820,,grade3,track,
1321632821,,grade3,track,
1321632822,,grade3,track,
1321632823,,grade3,track,
1321632824,,grade2,track,
1321632825,,grade2,track,
1321632826,,grade2,track,
1321632827,,grade4,track,
1321632828,,grade3,track,
1321632829,,grade3,track,
1321632830,,grade4,track,
1321632831,,grade3,track,
1321632832,,grade3,track,
1321632833,,grade3,track,
1321632834,,grade3,track,
1321632835,,grade3,track,
1321632836,,grade3,track,
1321632837,,grade4,track,
1321632838,,grade2,track,
1321632839,,grade3,track,
1321632845,,grade3,track,
1321632846,,grade3,track,
1321632847,,grade3,track,
1321632848,,grade2,track,
1321632851,,grade2,track,
1321632852,,grade3,track,
1321632853,,grade3,track,
1321632854,,grade3,track,
1321632855,,grade3,track,
1321632857,,grade3,track,
1321632858,,grade3,track,
1321632862,,grade4,track,
1321632863,,grade3,track,
1321632864,,grade3,track,
1321632865,,grade3,track,
1321632866,,grade3,track,
1321632867,,grade3,track,
1321632868,,grade2,track,
1321632870,,grade3,track,
1321632872,,grade2,track,
1321632876,,grade5,track,
1321632878,,grade3,track,
1321632879,,grade3,track,
1321632880,,grade3,track,
1321632882,,grade3,track,
1321632884,,grade4,track,
1321632885,,grade3,track,
1321632898,,grade4,track,
1321632900,,grade3,track,
1321632901,,grade4,track,
1321632903,,grade3,track,
1321632904,,grade3,track,
1321632905,,grade2,track,
1321632906,,grade3,track,
1321632907,,grade3,track,
1321632908,,grade3,track,
1321632909,,grade3,track,
1321632910,,grade3,track,
1321632911,,grade5,track,
1321632912,,grade3,track,
1321632913,,grade3,track,
1321632914,,grade3,track,
1321632915,,grade4,track,
1321632928,,grade3,track,
1321632979,,grade3,track,
1321632983,,grade3,track,
1321632985,,grade3,track,
1321633008,,grade3,track,
1321633012,,grade2,track,
1321636678,wood,,footway,
1321762239,,grade2,track,
1321766993,gravel,,track,
1321780271,ground,,footway,
1321786097,unpaved,,service,
1321881459,,grade4,track,
1321881460,,grade4,track,
1321881461,,grade4,track,
1321881483,,grade4,track,
1321881484,,grade3,track,
1321881488,,grade3,track,
1321881490,,grade3,track,
1321881491,,grade3,track,
1321881492,,grade3,track,
1321881495,,grade3,track,
1321881502,,grade3,track,
1321881507,,grade3,track,
1321881520,,grade3,track,
1321881526,,grade4,track,
1321881543,,grade4,track,
1321881544,,grade3,track,
1321881545,,grade3,track,
1321881559,,grade2,track,
1321881569,,grade2,track,
1321881577,,grade4,track,
1321881581,,grade3,track,
1321881582,,grade4,track,
1321881587,,grade2,track,
1321881591,,grade4,track,
1321881592,,grade4,track,
1321881597,,grade3,track,
1321881598,,grade2,track,
1321881599,,grade3,track,
1321881600,,grade3,track,
1321881606,,grade3,track,
1321881607,,grade3,track,
1321881608,,grade4,track,
1321881610,,grade3,track,
1321881611,,grade3,track,
1321881613,,grade3,track,
1321881614,,grade3,track,
1321881616,,grade3,track,
1321881617,,grade3,track,
1321881618,,grade3,track,
1321881619,,grade2,track,
1321881620,,grade3,track,
1321881621,,grade3,track,
1321881622,,grade3,track,
1321881624,,grade3,track,
1321881625,,grade3,track,
1321881626,,grade3,track,
1321881627,,grade4,track,
1321881628,,grade4,track,
1321881629,,grade4,track,
1321881630,,grade4,track,
1321881631,,grade4,track,
1321881632,,grade4,track,
1321881633,,grade4,track,
1321881634,,grade4,track,
1321881635,,grade4,track,
1321881636,,grade4,track,
1321881637,,grade4,track,
1321881638,,grade4,track,
1321881639,,grade3,track,
1321881640,,grade3,track,
1321881641,,grade3,track,
1321881643,,grade3,track,
1321881644,,grade2,track,
1321881645,,grade3,track,
1321881647,,grade3,track,
1321881648,,grade3,track,
1321881649,,grade3,track,
1321881650,,grade2,track,
1321881651,,grade2,track,
1321881652,,grade2,track,
1321881657,,grade3,track,
1321881658,,grade2,track,
1321881659,,grade2,track,
1321881660,,grade2,track,
1321881661,,grade3,track,
1321881668,,grade2,track,
1321881672,,grade3,track,
1321881673,,grade3,track,
1321881674,,grade3,track,
1321881675,,grade3,track,
1321881677,,grade3,track,
1321881678,,grade3,track,
1321881679,,grade3,track,
1321881682,,grade3,track,
1321881683,,grade3,track,
1321881686,,grade2,track,
1321881691,,grade3,track,
1321881693,,grade2,track,
1321881694,,grade2,track,
